AGLT2	9.26	atlas	720158	2272361	2642846	21042067	24472748	2014-05-01	2014-05-30	2014-05-30 11:15:24	US-AGLT2	"AGLT2_CE_2","AGLT2_SL6"	05	2014
BNL-ATLAS	10.05	atlas	1795485	6981401	7859190	70163076	78984869	2014-05-01	2014-05-30	2014-05-30 11:15:24	BNL_ATLAS_1	"BNL_ATLAS_1","BNL_ATLAS_2","BNL_ATLAS_3","BNL_ATLAS_4","BNL_ATLAS_5","BNL_ATLAS_6","BNL_ATLAS_7","BNL_ATLAS_8"	05	2014
BNL-ATLAS	10.05	cms	4	0	0	0	0	2014-05-19	2014-05-19	2014-05-30 11:15:24	BNL_ATLAS_1	"BNL_ATLAS_1","BNL_ATLAS_2","BNL_ATLAS_3","BNL_ATLAS_4","BNL_ATLAS_5","BNL_ATLAS_6","BNL_ATLAS_7","BNL_ATLAS_8"	05	2014
BU_ATLAS_Tier2	9.32	atlas	142099	431169	461062	4018497	4297095	2014-05-01	2014-05-08	2014-05-30 11:15:24	US-NET2	"NET2"	05	2014
CIT_CMS_T2	12.944	cms	249603	1051673	1487260	13612851	19251095	2014-05-01	2014-05-30	2014-05-30 11:15:24	T2_US_Caltech	"CIT_CMS_T2","CIT_CMS_T2B"	05	2014
GLOW	9.632	cms	382119	2199859	2658717	21189051	25608775	2014-05-01	2014-05-30	2014-05-30 11:15:24	T2_US_Wisconsin	"GLOW","GLOW-CMS"	05	2014
GridUNESP_CENTRAL	14.688	alice	0	0	0	0	0	2014-05-01	2014-05-01	2014-05-30 11:15:24	BR-SP-SPRACE	"GridUNESP_CENTRAL"	05	2014
GridUNESP_CENTRAL	14.688	usatlas	0	0	0	0	0	2014-05-01	2014-05-01	2014-05-30 11:15:24	BR-SP-SPRACE	"GridUNESP_CENTRAL"	05	2014
GridUNESP_CENTRAL	14.688	atlas	0	0	0	0	0	2014-05-01	2014-05-01	2014-05-30 11:15:24	BR-SP-SPRACE	"GridUNESP_CENTRAL"	05	2014
GridUNESP_CENTRAL	14.688	uscms	0	0	0	0	0	2014-05-01	2014-05-01	2014-05-30 11:15:24	BR-SP-SPRACE	"GridUNESP_CENTRAL"	05	2014
GridUNESP_CENTRAL	14.688	cms	0	0	0	0	0	2014-05-01	2014-05-01	2014-05-30 11:15:24	BR-SP-SPRACE	"GridUNESP_CENTRAL"	05	2014
HU_ATLAS_Tier2	9.44	atlas	211851	1129442	1262582	10661928	11918773	2014-05-01	2014-05-30	2014-05-30 11:15:24	US-NET2	"NET2_HU"	05	2014
LC-glcc	15.68	alice	390933	504485	583810	7910327	9154134	2014-05-01	2014-05-30	2014-05-30 11:15:24	US-LLNL-ALICE	"LC-glcc"	05	2014
LUCILLE	9.1	atlas	60533	474501	527599	4317964	4801150	2014-05-01	2014-05-30	2014-05-30 11:15:24	US-SWT2	"Lucille_CE"	05	2014
MIT_CMS	10.8	cms	367256	1684852	2025633	18196395	21876829	2014-05-01	2014-05-30	2014-05-30 11:15:24	T2_US_MIT	"MIT_CMS","MIT_CMS_2"	05	2014
MWT2	9.26	atlas	1296804	3341965	4081753	30946589	37797030	2014-05-01	2014-05-30	2014-05-30 11:15:24	US-MWT2	"MWT2","MWT2_CE_IU","MWT2_CE_UC","MWT2_CE_UIUC"	05	2014
NERSC-PDSF	16.614	alice	147620	663731	774302	11027224	12864254	2014-05-01	2014-05-30	2014-05-30 11:15:24	US-LBNL-ALICE	"NERSC-PDSF"	05	2014
Nebraska	10.412	cms	250418	2156717	2376224	22455724	24741229	2014-05-01	2014-05-31	2014-05-30 11:15:24	T2_US_Nebraska	"Nebraska","red-gateway1","red-gateway2"	05	2014
OU_OCHEP_SWT2	8.82	atlas	85189	548297	591869	4835979	5220279	2014-05-01	2014-05-30	2014-05-30 11:15:24	US-SWT2	"OU_OCHEP_SWT2"	05	2014
OU_OSCER_ATLAS	14.22	atlas	53880	138772	155011	1973344	2204263	2014-05-01	2014-05-30	2014-05-30 11:15:24	US-SWT2	"OU_OSCER_ATLAS"	05	2014
Purdue-Carter	16.4	cms	160976	630317	752999	10337207	12349183	2014-05-01	2014-05-30	2014-05-30 11:15:24	T2_US_Purdue	"Purdue-Carter"	05	2014
