AGLT2	9.26	atlas	699590	2013244	2562476	18642640	23728521	2014-06-01	2014-06-27	2014-06-27 11:15:24	US-AGLT2	"AGLT2_CE_2","AGLT2_SL6"	06	2014
BNL-ATLAS	10.05	atlas	1710796	6923201	7510731	69578176	75482862	2014-06-01	2014-06-27	2014-06-27 11:15:24	BNL_ATLAS_1	"BNL_ATLAS_1","BNL_ATLAS_2","BNL_ATLAS_3","BNL_ATLAS_4","BNL_ATLAS_5","BNL_ATLAS_6","BNL_ATLAS_7","BNL_ATLAS_8"	06	2014
BNL-ATLAS	10.05	cms	5	0	2	0	18	2014-06-02	2014-06-02	2014-06-27 11:15:24	BNL_ATLAS_1	"BNL_ATLAS_1","BNL_ATLAS_2","BNL_ATLAS_3","BNL_ATLAS_4","BNL_ATLAS_5","BNL_ATLAS_6","BNL_ATLAS_7","BNL_ATLAS_8"	06	2014
BU_ATLAS_Tier2	9.32	atlas	458309	1631427	1757790	15204896	16382604	2014-06-01	2014-06-27	2014-06-27 11:15:24	US-NET2	"NET2"	06	2014
CIT_CMS_T2	12.944	cms	147747	863791	1106921	11180896	14327954	2014-06-01	2014-06-27	2014-06-27 11:15:24	T2_US_Caltech	"CIT_CMS_T2","CIT_CMS_T2B"	06	2014
GLOW	9.632	cms	343202	1736015	2159126	16721298	20796687	2014-06-01	2014-06-27	2014-06-27 11:15:24	T2_US_Wisconsin	"GLOW","GLOW-CMS"	06	2014
GridUNESP_CENTRAL	14.688	alice	0	0	0	0	0	2014-06-01	2014-06-01	2014-06-27 11:15:24	BR-SP-SPRACE	"GridUNESP_CENTRAL"	06	2014
GridUNESP_CENTRAL	14.688	usatlas	0	0	0	0	0	2014-06-01	2014-06-01	2014-06-27 11:15:24	BR-SP-SPRACE	"GridUNESP_CENTRAL"	06	2014
GridUNESP_CENTRAL	14.688	atlas	0	0	0	0	0	2014-06-01	2014-06-01	2014-06-27 11:15:24	BR-SP-SPRACE	"GridUNESP_CENTRAL"	06	2014
GridUNESP_CENTRAL	14.688	uscms	0	0	0	0	0	2014-06-01	2014-06-01	2014-06-27 11:15:24	BR-SP-SPRACE	"GridUNESP_CENTRAL"	06	2014
GridUNESP_CENTRAL	14.688	cms	0	0	0	0	0	2014-06-01	2014-06-01	2014-06-27 11:15:24	BR-SP-SPRACE	"GridUNESP_CENTRAL"	06	2014
HU_ATLAS_Tier2	9.44	atlas	201882	950960	1142732	8977070	10787384	2014-06-01	2014-06-27	2014-06-27 11:15:24	US-NET2	"NET2_HU"	06	2014
LC-glcc	15.68	alice	294040	331481	468850	5197630	7351569	2014-06-01	2014-06-27	2014-06-27 11:15:24	US-LLNL-ALICE	"LC-glcc"	06	2014
LUCILLE	9.1	atlas	93353	407721	438049	3710267	3986253	2014-06-01	2014-06-27	2014-06-27 11:15:24	US-SWT2	"Lucille_CE"	06	2014
MIT_CMS	10.8	cms	298593	1398655	1658342	15105464	17910084	2014-06-01	2014-06-27	2014-06-27 11:15:24	T2_US_MIT	"MIT_CMS","MIT_CMS_2"	06	2014
MWT2	9.26	atlas	1606332	3732271	4346165	34560831	40245491	2014-06-01	2014-06-27	2014-06-27 11:15:24	US-MWT2	"MWT2","MWT2_CE_IU","MWT2_CE_UC","MWT2_CE_UIUC"	06	2014
NERSC-PDSF	16.614	alice	254933	604134	774135	10037075	12861476	2014-06-01	2014-06-27	2014-06-27 11:15:24	US-LBNL-ALICE	"NERSC-PDSF"	06	2014
Nebraska	10.412	cms	244994	1561805	1837788	16261500	19135052	2014-06-01	2014-06-27	2014-06-27 11:15:24	T2_US_Nebraska	"Nebraska","red-gateway1","red-gateway2"	06	2014
OU_OCHEP_SWT2	8.82	atlas	125461	417071	464726	3678569	4098893	2014-06-01	2014-06-27	2014-06-27 11:15:24	US-SWT2	"OU_OCHEP_SWT2"	06	2014
OU_OSCER_ATLAS	14.22	atlas	29505	81789	98885	1163035	1406149	2014-06-01	2014-06-27	2014-06-27 11:15:24	US-SWT2	"OU_OSCER_ATLAS"	06	2014
Purdue-Carter	16.4	cms	114731	440706	577526	7227589	9471420	2014-06-01	2014-06-27	2014-06-27 11:15:24	T2_US_Purdue	"Purdue-Carter"	06	2014
