APEL-summary-job-message: v0.2
Site: AGLT2
Group: atlas
EarliestEndTime: 1412139600
LatestEndTime: 1413522000
Month: 10
Year: 2014
GlobalUserName: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management
WallDuration: 8
CpuDuration: 0
NormalisedWallDuration: 76
NormalisedCpuDuration: 0
NumberOfJobs: 1013
%%
Site: AGLT2
Group: atlas
EarliestEndTime: 1412139600
LatestEndTime: 1413522000
Month: 10
Year: 2014
GlobalUserName: /DC=com/DC=DigiCert-Grid/O=Open Science Grid/OU=People/CN=Bob Ball 81
WallDuration: 4
CpuDuration: 0
NormalisedWallDuration: 35
NormalisedCpuDuration: 0
NumberOfJobs: 5637
%%
Site: AGLT2
Group: atlas
EarliestEndTime: 1412139600
LatestEndTime: 1413003600
Month: 10
Year: 2014
GlobalUserName: /DC=com/DC=DigiCert-Grid/O=Open Science Grid/OU=People/CN=John Hover
WallDuration: 244470
CpuDuration: 181098
NormalisedWallDuration: 2263794
NormalisedCpuDuration: 1676968
NumberOfJobs: 44827
%%
Site: AGLT2
Group: atlas
EarliestEndTime: 1412139600
LatestEndTime: 1413522000
Month: 10
Year: 2014
GlobalUserName: /DC=com/DC=DigiCert-Grid/O=Open Science Grid/OU=People/CN=Jose Caballero 649
WallDuration: 1345535
CpuDuration: 1018218
NormalisedWallDuration: 12459652
NormalisedCpuDuration: 9428699
NumberOfJobs: 219588
%%
Site: AGLT2
Group: atlas
EarliestEndTime: 1412917200
LatestEndTime: 1412917200
Month: 10
Year: 2014
GlobalUserName: /DC=com/DC=DigiCert-Grid/O=Open Science Grid/OU=People/CN=Paul Nilsson 1162
WallDuration: 1
CpuDuration: 0
NormalisedWallDuration: 13
NormalisedCpuDuration: 2
NumberOfJobs: 8
%%
Site: AGLT2
Group: atlas
EarliestEndTime: 1412139600
LatestEndTime: 1413522000
Month: 10
Year: 2014
GlobalUserName: /DC=com/DC=DigiCert-Grid/O=Open Science Grid/OU=People/CN=Saul Youssef 93
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 64
%%
Site: AGLT2
Group: atlas
EarliestEndTime: 1412139600
LatestEndTime: 1413522000
Month: 10
Year: 2014
GlobalUserName: /OU=LocalUser/CN=atlasconnect
WallDuration: 6124
CpuDuration: 15
NormalisedWallDuration: 56706
NormalisedCpuDuration: 141
NumberOfJobs: 14334
%%
Site: BNL-ATLAS
Group: atlas
EarliestEndTime: 1412226000
LatestEndTime: 1412226000
Month: 10
Year: 2014
GlobalUserName: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=atlpilo1/CN=614260/CN=Robot: ATLAS Pilot1
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 4
%%
Site: BNL-ATLAS
Group: atlas
EarliestEndTime: 1412139600
LatestEndTime: 1413522000
Month: 10
Year: 2014
GlobalUserName: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management
WallDuration: 43
CpuDuration: 0
NormalisedWallDuration: 427
NormalisedCpuDuration: 1
NumberOfJobs: 5097
%%
Site: BNL-ATLAS
Group: atlas
EarliestEndTime: 1412139600
LatestEndTime: 1413522000
Month: 10
Year: 2014
GlobalUserName: /DC=com/DC=DigiCert-Grid/O=Open Science Grid/OU=People/CN=John Hover
WallDuration: 670745
CpuDuration: 500024
NormalisedWallDuration: 6740988
NormalisedCpuDuration: 5025240
NumberOfJobs: 95056
%%
Site: BNL-ATLAS
Group: atlas
EarliestEndTime: 1412139600
LatestEndTime: 1413522000
Month: 10
Year: 2014
GlobalUserName: /DC=com/DC=DigiCert-Grid/O=Open Science Grid/OU=People/CN=Jose Caballero 649
WallDuration: 3812673
CpuDuration: 3191143
NormalisedWallDuration: 38317366
NormalisedCpuDuration: 32070986
NumberOfJobs: 551999
%%
Site: BNL-ATLAS
Group: atlas
EarliestEndTime: 1412139600
LatestEndTime: 1413522000
Month: 10
Year: 2014
GlobalUserName: /DC=com/DC=DigiCert-Grid/O=Open Science Grid/OU=People/CN=Paul Nilsson 1162
WallDuration: 8
CpuDuration: 2
NormalisedWallDuration: 84
NormalisedCpuDuration: 22
NumberOfJobs: 15
%%
Site: BNL-ATLAS
Group: atlas
EarliestEndTime: 1412139600
LatestEndTime: 1413522000
Month: 10
Year: 2014
GlobalUserName: /DC=com/DC=DigiCert-Grid/O=Open Science Grid/OU=People/CN=Saul Youssef 93
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 4
NormalisedCpuDuration: 0
NumberOfJobs: 686
%%
Site: BNL-ATLAS
Group: atlas
EarliestEndTime: 1412139600
LatestEndTime: 1412312400
Month: 10
Year: 2014
GlobalUserName: /DC=com/DC=DigiCert-Grid/O=Open Science Grid/OU=People/CN=Xin Zhao 87
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 12
%%
Site: BNL-ATLAS
Group: cms
EarliestEndTime: 1413262800
LatestEndTime: 1413262800
Month: 10
Year: 2014
GlobalUserName: /DC=com/DC=DigiCert-Grid/O=Open Science Grid/OU=Services/CN=testpilot03/test-frontend-1.t2.ucsd.edu
WallDuration: 1
CpuDuration: 0
NormalisedWallDuration: 14
NormalisedCpuDuration: 0
NumberOfJobs: 4
%%
Site: BU_ATLAS_Tier2
Group: atlas
EarliestEndTime: 1412139600
LatestEndTime: 1413522000
Month: 10
Year: 2014
GlobalUserName: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management
WallDuration: 14
CpuDuration: 3
NormalisedWallDuration: 130
NormalisedCpuDuration: 24
NumberOfJobs: 738
%%
Site: BU_ATLAS_Tier2
Group: atlas
EarliestEndTime: 1413262800
LatestEndTime: 1413349200
Month: 10
Year: 2014
GlobalUserName: /DC=com/DC=DigiCert-Grid/O=Open Science Grid/OU=People/CN=Augustine Abaris
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 2
%%
Site: BU_ATLAS_Tier2
Group: atlas
EarliestEndTime: 1412139600
LatestEndTime: 1412917200
Month: 10
Year: 2014
GlobalUserName: /DC=com/DC=DigiCert-Grid/O=Open Science Grid/OU=People/CN=John Hover
WallDuration: 110536
CpuDuration: 77828
NormalisedWallDuration: 1030199
NormalisedCpuDuration: 725361
NumberOfJobs: 34148
%%
Site: BU_ATLAS_Tier2
Group: atlas
EarliestEndTime: 1412139600
LatestEndTime: 1413522000
Month: 10
Year: 2014
GlobalUserName: /DC=com/DC=DigiCert-Grid/O=Open Science Grid/OU=People/CN=Jose Caballero 649
WallDuration: 683119
CpuDuration: 459145
NormalisedWallDuration: 6366668
NormalisedCpuDuration: 4279229
NumberOfJobs: 140899
%%
Site: BU_ATLAS_Tier2
Group: atlas
EarliestEndTime: 1412139600
LatestEndTime: 1413522000
Month: 10
Year: 2014
GlobalUserName: /DC=com/DC=DigiCert-Grid/O=Open Science Grid/OU=People/CN=Saul Youssef 93
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 1
NormalisedCpuDuration: 0
NumberOfJobs: 2295
%%
Site: BU_ATLAS_Tier2
Group: atlas
EarliestEndTime: 1412744400
LatestEndTime: 1413349200
Month: 10
Year: 2014
GlobalUserName: iVDGL
WallDuration: 9
CpuDuration: 7
NormalisedWallDuration: 83
NormalisedCpuDuration: 67
